user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type
138283,617,748,3828,1446.0,1108,0
138283,617,748,3828,1446.0,1108,3
198945,528,407,1595,5800.0,824,0
274859,558,662,1835,1374.0,1102,0
114573,568,683,270,397.0,1111,0
119751,563,1371,2104,4073.0,1007,0
362000,591,369,71,2462.0,1108,0
362000,483,351,840,2668.0,1005,0
48043,628,737,1234,2103.0,527,0
139537,610,351,1986,2158.0,1109,0
364517,591,369,71,2462.0,1111,0
68675,628,737,1234,2103.0,527,0
307172,503,1326,829,7719.0,914,0
361938,567,662,2378,7536.0,514,3
324512,548,1216,2792,2431.0,902,0
116071,517,1255,1653,1345.0,629,3
346425,596,1129,3629,1746.0,1109,0
240583,483,351,840,2668.0,912,0
146171,539,1395,4534,5535.0,715,0
146171,539,1395,4534,5535.0,715,0
161971,521,612,3984,7610.0,1010,0
242070,582,563,4476,2551.0,720,0
71898,521,612,3984,7610.0,1111,0
76317,521,612,3984,7610.0,1003,3
76317,521,612,3984,7610.0,1003,0
313079,489,420,3845,3156.0,609,0
313079,489,420,3845,3156.0,609,0
313079,489,420,3845,3156.0,609,0
208769,573,1170,4966,3467.0,924,0
294992,517,1255,1653,1345.0,1026,0
92949,539,1395,4534,5535.0,725,0
374859,528,407,1595,5800.0,813,0
27996,622,218,4703,2350.0,1105,0
286604,617,748,3828,1446.0,1025,0
230044,493,1517,3741,4359.0,928,0
230044,493,1517,3741,4359.0,928,0
89790,517,1255,1653,1345.0,730,0
178622,568,683,270,397.0,1111,0
337817,517,1255,1653,1345.0,1009,0
382783,517,1255,1653,1345.0,827,0
214223,568,683,270,397.0,1105,0
101712,563,1371,2104,4073.0,728,0
7086,521,612,3984,7610.0,925,0
7086,521,612,3984,7610.0,925,0
22844,568,683,270,397.0,1110,0
42097,528,407,1595,5800.0,819,0
68389,548,1216,2792,2431.0,618,0
271066,517,1255,1653,1345.0,910,0
219451,528,407,1595,5800.0,820,0
310366,628,737,1234,2103.0,527,0
35616,493,1517,3741,4359.0,911,0
398251,496,267,2115,6973.0,1103,3
398251,496,267,2115,6973.0,1103,0
398251,611,177,1512,1580.0,1111,0
398251,611,177,1512,1580.0,1111,0
398251,611,177,1512,1580.0,1111,0
192857,550,530,1728,5043.0,1104,0
363566,528,407,1595,5800.0,630,0
134419,568,683,270,397.0,1111,0
142573,525,1095,830,6866.0,1101,3
382251,531,297,862,8281.0,1111,0
382251,531,297,862,8281.0,1106,0
382251,531,297,862,8281.0,1106,0
249012,605,252,3544,977.0,708,0
108265,591,369,71,2462.0,1109,0
108265,591,369,71,2462.0,1111,2
108265,591,369,71,2462.0,1108,0
234571,548,1216,2792,2431.0,608,0
234571,548,1216,2792,2431.0,608,0
234571,548,1216,2792,2431.0,608,2
234571,548,1216,2792,2431.0,609,0
290384,591,369,71,2462.0,1104,0
172517,621,1553,4173,5376.0,825,0
172517,621,1553,4173,5376.0,1017,0
205539,574,407,3556,1236.0,1108,0
77469,548,1216,2792,2431.0,925,0
77469,548,1216,2792,2431.0,925,0
77469,548,1216,2792,2431.0,925,2
77469,548,1216,2792,2431.0,925,2
77469,548,1216,2792,2431.0,925,2
167102,611,177,1512,1580.0,1105,0
420306,493,1517,3741,4359.0,825,0
293151,517,1255,1653,1345.0,1111,0
67843,483,351,840,2668.0,1009,0
321491,567,662,2378,7536.0,721,0
147656,628,737,1234,2103.0,527,0
251108,605,252,3544,977.0,1108,0
129186,567,662,2378,7536.0,531,0
60386,563,1371,2104,4073.0,524,0
211009,588,1188,623,7047.0,819,0
211009,588,1188,623,7047.0,819,0
211009,588,1188,623,7047.0,819,0
189821,610,351,1986,2158.0,906,0
421381,481,1331,318,4275.0,1111,2
421381,481,1331,318,4275.0,1111,0
25572,496,267,2115,6973.0,1111,0
183078,603,1467,863,3091.0,1022,0
368562,617,748,3828,1446.0,1111,0
49282,496,267,2115,6973.0,1111,0
206937,524,184,4602,459.0,1106,0
135358,596,1129,3629,1746.0,1111,0
135358,596,1129,3629,1746.0,1111,0
135358,545,1141,1877,5272.0,1111,0
25298,517,1255,1653,1345.0,607,0
25298,517,1255,1653,1345.0,522,0
25298,517,1255,1653,1345.0,522,0
56491,517,1255,1653,1345.0,730,0
333731,483,351,840,2668.0,828,0
129295,531,297,862,8281.0,523,0
377120,525,1095,830,6866.0,1104,0
377120,525,1095,830,6866.0,1107,0
343161,517,1255,1653,1345.0,901,0
343161,517,1255,1653,1345.0,902,0
343161,517,1255,1653,1345.0,831,0
234092,622,218,4703,2350.0,617,0
101456,493,1517,3741,4359.0,727,0
137050,517,1255,1653,1345.0,525,0
205121,557,115,1838,888.0,1108,0
223932,493,1517,3741,4359.0,617,2
223932,493,1517,3741,4359.0,617,0
223932,493,1517,3741,4359.0,617,0
223932,493,1517,3741,4359.0,617,0
223932,493,1517,3741,4359.0,615,0
223932,493,1517,3741,4359.0,615,0
57264,517,1255,1653,1345.0,1005,0
57264,517,1255,1653,1345.0,1023,3
334211,524,184,4602,459.0,1015,0
102643,605,252,3544,977.0,702,0
138055,517,1255,1653,1345.0,1004,0
138055,517,1255,1653,1345.0,1004,0
101462,521,612,3984,7610.0,927,0
298333,591,369,71,2462.0,1031,0
37111,611,177,1512,1580.0,905,0
306867,587,737,1699,5097.0,1030,0
234351,574,407,3556,1236.0,1111,0
50764,521,612,3984,7610.0,1110,0
26934,568,683,270,397.0,1111,0
52624,591,369,71,2462.0,1107,0
52624,591,369,71,2462.0,1111,0
314614,517,1255,1653,1345.0,1111,0
314614,517,1255,1653,1345.0,1111,0
314614,517,1255,1653,1345.0,1111,0
314614,517,1255,1653,1345.0,1110,0
314614,517,1255,1653,1345.0,1110,0
314614,517,1255,1653,1345.0,1110,0
314614,517,1255,1653,1345.0,1110,0
360726,517,1255,1653,1345.0,824,0
360726,517,1255,1653,1345.0,824,0
257930,557,115,1838,888.0,1008,0
257930,626,1577,3659,3103.0,617,0
349662,517,1255,1653,1345.0,809,0
412785,517,1255,1653,1345.0,819,0
412785,517,1255,1653,1345.0,819,0
412785,517,1255,1653,1345.0,819,0
412785,517,1255,1653,1345.0,819,2
412785,517,1255,1653,1345.0,819,0
16013,617,748,3828,1446.0,1104,0
16013,621,1553,4173,5376.0,924,0
354828,568,683,270,397.0,1107,0
354828,568,683,270,397.0,1111,0
417799,608,1591,1993,5161.0,914,0
260270,584,611,4674,6489.0,1104,0
260270,584,611,4674,6489.0,1031,0
90395,528,407,1595,5800.0,821,0
32058,504,1213,2264,3275.0,626,0
19745,587,737,1699,5097.0,1111,0
331597,525,1095,830,6866.0,1111,0
314146,617,748,3828,1446.0,1111,0
314146,617,748,3828,1446.0,1111,2
314146,617,748,3828,1446.0,1111,0
208095,488,1271,1225,6987.0,713,0
40134,638,812,4547,623.0,1109,0
290547,548,1216,2792,2431.0,625,0
183279,626,1577,3659,3103.0,629,0
322043,493,1517,3741,4359.0,602,0
322043,493,1517,3741,4359.0,602,0
322043,493,1517,3741,4359.0,602,2
303092,598,1095,2101,1191.0,910,0
12047,502,1326,86,3142.0,621,0
331268,517,1255,1653,1345.0,1111,0
45164,529,117,415,4292.0,1111,0
304740,568,683,270,397.0,1111,0
304740,568,683,270,397.0,1111,0
283205,591,369,71,2462.0,1111,0
283205,591,369,71,2462.0,1111,0
283205,591,369,71,2462.0,1111,2
283205,591,369,71,2462.0,1110,0
306197,496,267,2115,6973.0,1106,0
214589,568,683,270,397.0,1111,0
214589,568,683,270,397.0,1111,0
214589,568,683,270,397.0,1111,0
214589,568,683,270,397.0,1111,2
214589,568,683,270,397.0,1111,0
294253,586,1197,3496,4915.0,1111,0
226789,529,117,415,4292.0,914,0
326233,637,715,3230,8207.0,1023,0
815,517,1255,1653,1345.0,1103,0
353835,605,252,3544,977.0,1018,0
328328,562,662,4070,2031.0,610,0
260480,555,1553,3491,3969.0,1110,0
260480,555,1553,3491,3969.0,1110,0
260480,555,1553,3491,3969.0,1111,0
156706,521,612,3984,7610.0,1109,0
78641,481,1331,318,4275.0,1111,0
101409,496,267,2115,6973.0,1021,0
151267,493,1517,3741,4359.0,617,0
151267,493,1517,3741,4359.0,617,2
408684,610,351,1986,2158.0,1111,0
83846,611,177,1512,1580.0,1110,0
83846,611,177,1512,1580.0,1110,0
186473,517,1255,1653,1345.0,731,0
41819,524,184,4602,459.0,1016,0
323956,598,1095,2101,1191.0,1004,0
62886,496,267,2115,6973.0,1111,0
327172,605,252,3544,977.0,716,0
327172,605,252,3544,977.0,716,0
327172,605,252,3544,977.0,716,2
327172,605,252,3544,977.0,716,0
327172,605,252,3544,977.0,716,0
327172,605,252,3544,977.0,614,0
327172,605,252,3544,977.0,614,0
327172,605,252,3544,977.0,614,0
327172,605,252,3544,977.0,823,0
363345,497,1326,2508,4773.0,1103,0
78879,617,748,3828,1446.0,1106,0
21536,611,177,1512,1580.0,1111,0
21536,611,177,1512,1580.0,1111,0
21536,611,177,1512,1580.0,1111,0
21536,611,177,1512,1580.0,1111,0
95303,611,177,1512,1580.0,1106,0
412960,493,1517,3741,4359.0,1109,0
412960,493,1517,3741,4359.0,1109,0
316252,548,1216,2792,2431.0,623,2
316252,548,1216,2792,2431.0,623,0
316252,548,1216,2792,2431.0,623,2
316252,548,1216,2792,2431.0,623,2
316252,548,1216,2792,2431.0,623,0
316252,548,1216,2792,2431.0,623,0
86942,521,612,3984,7610.0,915,0
148714,558,662,1835,1374.0,806,0
291106,517,1255,1653,1345.0,1111,2
291106,517,1255,1653,1345.0,1111,0
58582,531,297,862,8281.0,1111,2
58582,531,297,862,8281.0,1110,0
120474,610,351,1986,2158.0,903,0
420628,568,683,270,397.0,1111,0
396277,481,1331,318,4275.0,1110,0
405349,523,737,794,3687.0,1107,0
405349,523,737,794,3687.0,1107,0
400685,496,267,2115,6973.0,1111,0
13140,583,1205,1000,1954.0,815,2
269983,567,662,2378,7536.0,802,0
352070,503,1326,829,7719.0,1111,0
352070,503,1326,829,7719.0,1111,0
19592,521,612,3984,7610.0,1111,0
384469,481,1331,318,4275.0,1111,0
406459,611,177,1512,1580.0,1102,0
406459,611,177,1512,1580.0,1106,0
290526,617,748,3828,1446.0,1111,2
290526,617,748,3828,1446.0,1111,0
244605,611,177,1512,1580.0,1111,0
244605,611,177,1512,1580.0,1025,0
244605,611,177,1512,1580.0,1025,0
310314,610,351,1986,2158.0,1110,0
74760,584,611,4674,6489.0,1105,0
76654,488,1271,1225,6987.0,704,0
68644,573,1170,4966,3467.0,729,0
70373,483,351,840,2668.0,613,0
70373,483,351,840,2668.0,821,0
70373,483,351,840,2668.0,821,0
408902,617,748,3828,1446.0,1110,0
201072,517,1255,1653,1345.0,824,0
112534,620,1426,2701,1417.0,914,0
22611,548,1216,2792,2431.0,1011,0
22611,548,1216,2792,2431.0,1011,0
22611,548,1216,2792,2431.0,1011,2
22611,548,1216,2792,2431.0,1011,2
22611,548,1216,2792,2431.0,1011,2
22611,548,1216,2792,2431.0,1011,2
22611,548,1216,2792,2431.0,1011,2
22611,548,1216,2792,2431.0,1011,0
22611,548,1216,2792,2431.0,1011,0
227711,622,218,4703,2350.0,1014,0
81069,483,351,840,2668.0,725,0
295284,548,1216,2792,2431.0,1027,0
295284,548,1216,2792,2431.0,1027,0
295284,548,1216,2792,2431.0,1027,0
295284,548,1216,2792,2431.0,1027,0
295284,548,1216,2792,2431.0,1027,2
295284,548,1216,2792,2431.0,1027,2
295284,548,1216,2792,2431.0,1027,2
295284,548,1216,2792,2431.0,1027,2
295284,548,1216,2792,2431.0,1027,2
314400,612,833,1923,4184.0,1111,0
314400,612,833,1923,4184.0,1111,0
389296,483,351,840,2668.0,907,0
152006,517,1255,1653,1345.0,728,0
152006,517,1255,1653,1345.0,728,3
413377,599,302,744,4835.0,1111,0
97759,588,1188,623,7047.0,1110,0
26469,517,1255,1653,1345.0,813,0
26469,517,1255,1653,1345.0,813,2
26469,517,1255,1653,1345.0,813,0
26469,517,1255,1653,1345.0,904,0
26469,603,1467,863,3091.0,1109,0
26469,517,1255,1653,1345.0,905,0
359562,622,218,4703,2350.0,713,0
359562,622,218,4703,2350.0,713,3
232387,615,595,2696,6239.0,625,0
232387,615,595,2696,6239.0,625,0
225180,483,351,840,2668.0,1111,0
333228,528,407,1595,5800.0,819,0
268660,628,737,1234,2103.0,528,0
75875,621,1553,4173,5376.0,922,0
41264,519,656,808,5181.0,1106,0
315380,633,1505,3595,5930.0,623,0
93724,568,683,270,397.0,1111,0
125148,545,1141,1877,5272.0,1101,0
73776,611,177,1512,1580.0,1111,0
340749,520,451,4826,7552.0,908,0
382184,525,1095,830,6866.0,1110,0
382184,525,1095,830,6866.0,1110,0
309114,548,1216,2792,2431.0,921,2
309114,548,1216,2792,2431.0,921,0
309114,548,1216,2792,2431.0,921,0
309114,548,1216,2792,2431.0,921,0
309114,548,1216,2792,2431.0,921,2
5802,548,1216,2792,2431.0,818,0
167711,598,1095,2101,1191.0,915,0
167711,598,1095,2101,1191.0,915,3
224454,527,1208,836,8243.0,1111,0
158444,517,1255,1653,1345.0,1111,2
158444,517,1255,1653,1345.0,1111,0
158444,517,1255,1653,1345.0,1111,0
158444,517,1255,1653,1345.0,1111,0
158444,517,1255,1653,1345.0,1111,0
173718,493,1517,3741,4359.0,527,0
227925,588,1188,623,7047.0,1109,0
296495,481,1331,318,4275.0,1107,0
319329,628,737,1234,2103.0,527,0
319329,628,737,1234,2103.0,527,0
203939,596,1129,3629,1746.0,1110,0
112233,568,683,270,397.0,1111,0
112233,568,683,270,397.0,1108,0
112233,568,683,270,397.0,1108,0
112233,568,683,270,397.0,1108,0
112233,568,683,270,397.0,1108,3
112233,568,683,270,397.0,1108,0
112233,568,683,270,397.0,1110,0
208598,506,177,1480,7069.0,622,3
307163,596,1129,3629,1746.0,1025,0
307163,596,1129,3629,1746.0,1018,0
307163,596,1129,3629,1746.0,1018,0
307163,596,1129,3629,1746.0,1102,0
307163,596,1129,3629,1746.0,1102,0
281461,489,420,3845,3156.0,812,0
281461,489,420,3845,3156.0,622,0
37952,592,1505,606,376.0,626,0
185554,587,737,1699,5097.0,1104,0
241860,517,1255,1653,1345.0,729,2
316024,610,351,1986,2158.0,1107,0
133890,617,748,3828,1446.0,1111,0
148049,496,267,2115,6973.0,1110,2
148049,496,267,2115,6973.0,1110,0
148049,496,267,2115,6973.0,1110,0
148049,496,267,2115,6973.0,1110,0
148049,496,267,2115,6973.0,1110,0
164528,525,1095,830,6866.0,1106,0
406915,521,612,3984,7610.0,1006,0
293920,630,1075,2560,2116.0,1020,0
166145,568,683,270,397.0,1104,0
166145,568,683,270,397.0,1106,3
148253,605,252,3544,977.0,1111,0
59045,603,1467,863,3091.0,1101,0
313579,627,302,191,1766.0,612,0
305719,493,1517,3741,4359.0,829,0
54812,545,1141,1877,5272.0,806,0
176853,628,737,1234,2103.0,528,0
176853,628,737,1234,2103.0,528,0
14925,568,683,270,397.0,1109,0
14925,568,683,270,397.0,1109,0
14925,568,683,270,397.0,1109,0
14925,568,683,270,397.0,1109,0
14925,568,683,270,397.0,1111,0
14925,568,683,270,397.0,1111,0
327602,638,812,4547,623.0,721,0
327602,638,812,4547,623.0,721,0
327602,638,812,4547,623.0,721,0
327602,638,812,4547,623.0,721,0
327602,638,812,4547,623.0,721,0
327602,638,812,4547,623.0,721,2
327602,638,812,4547,623.0,721,2
327602,638,812,4547,623.0,721,0
6135,628,737,1234,2103.0,527,0
44346,517,1255,1653,1345.0,1110,0
44346,517,1255,1653,1345.0,1109,0
44346,517,1255,1653,1345.0,1110,0
44346,517,1255,1653,1345.0,1109,0
44346,517,1255,1653,1345.0,1111,0
44346,517,1255,1653,1345.0,1111,0
44346,517,1255,1653,1345.0,1111,0
44346,517,1255,1653,1345.0,1111,2
168755,548,1216,2792,2431.0,1012,0
171971,517,1255,1653,1345.0,1012,0
414480,611,177,1512,1580.0,1111,0
341125,588,1188,623,7047.0,1111,3
341125,588,1188,623,7047.0,1111,0
341125,588,1188,623,7047.0,1111,0
218666,496,267,2115,6973.0,1019,0
87571,591,369,71,2462.0,1102,0
59768,496,267,2115,6973.0,1023,2
56815,578,1588,263,1461.0,902,0
137700,621,1553,4173,5376.0,930,0
88692,626,1577,3659,3103.0,615,0
88692,626,1577,3659,3103.0,910,0
88692,626,1577,3659,3103.0,617,0
88692,626,1577,3659,3103.0,825,0
88692,626,1577,3659,3103.0,612,3
88692,626,1577,3659,3103.0,612,0
88692,626,1577,3659,3103.0,612,0
88692,626,1577,3659,3103.0,612,0
88692,626,1577,3659,3103.0,616,0
88692,626,1577,3659,3103.0,616,0
88692,626,1577,3659,3103.0,616,0
88692,626,1577,3659,3103.0,616,0
88692,626,1577,3659,3103.0,616,0
88692,626,1577,3659,3103.0,619,0
88692,626,1577,3659,3103.0,616,0
88692,626,1577,3659,3103.0,613,0
88692,626,1577,3659,3103.0,613,0
88692,626,1577,3659,3103.0,613,0
88692,626,1577,3659,3103.0,613,2
88692,626,1577,3659,3103.0,910,0
223274,517,1255,1653,1345.0,727,0
304911,481,1331,318,4275.0,1005,0
276113,481,1331,318,4275.0,1007,3
276113,481,1331,318,4275.0,1111,0
276113,481,1331,318,4275.0,1111,0
276113,481,1331,318,4275.0,1111,2
276113,481,1331,318,4275.0,1111,0
276113,481,1331,318,4275.0,1006,0
276113,481,1331,318,4275.0,1008,2
276113,481,1331,318,4275.0,1008,0
276113,481,1331,318,4275.0,1008,0
276113,481,1331,318,4275.0,1008,0
26731,611,177,1512,1580.0,1111,0
26731,611,177,1512,1580.0,1111,0
26731,611,177,1512,1580.0,1111,0
26731,611,177,1512,1580.0,1111,0
26731,611,177,1512,1580.0,1111,0
26731,611,177,1512,1580.0,1111,0
13439,611,177,1512,1580.0,1111,2
13439,611,177,1512,1580.0,1111,0
13439,611,177,1512,1580.0,1104,0
13439,611,177,1512,1580.0,1104,0
37209,528,407,1595,5800.0,522,0
258862,481,1331,318,4275.0,1111,0
258862,481,1331,318,4275.0,1111,0
57001,496,267,2115,6973.0,1105,0
87678,501,737,1366,5779.0,730,0
44074,635,374,2263,4084.0,1111,0
339214,548,1216,2792,2431.0,1019,0
339214,548,1216,2792,2431.0,1019,0
315523,611,177,1512,1580.0,1026,0
227290,545,1141,1877,5272.0,821,0
389873,630,1075,2560,2116.0,926,0
355502,621,1553,4173,5376.0,1007,0
258925,483,351,840,2668.0,1023,0
252340,525,1095,830,6866.0,1111,0
252340,525,1095,830,6866.0,1111,0
252340,525,1095,830,6866.0,1111,2
252340,525,1095,830,6866.0,1110,0
298178,493,1517,3741,4359.0,615,0
71349,496,267,2115,6973.0,1111,0
71349,496,267,2115,6973.0,1111,0
71349,496,267,2115,6973.0,1111,2
28143,610,351,1986,2158.0,905,0
211580,493,1517,3741,4359.0,710,0
34791,528,407,1595,5800.0,822,0
244696,628,737,1234,2103.0,524,0
245670,496,267,2115,6973.0,1024,0
330280,506,177,1480,7069.0,627,0
338446,617,748,3828,1446.0,1111,0
229010,584,611,4674,6489.0,1105,0
309739,496,267,2115,6973.0,1031,2
309739,496,267,2115,6973.0,1031,0
170975,611,177,1512,1580.0,1104,0
199088,528,407,1595,5800.0,804,0
57639,611,177,1512,1580.0,1101,0
186495,491,420,2621,7451.0,813,0
186495,491,420,2621,7451.0,813,0
351052,501,737,1366,5779.0,913,0
288294,546,1389,778,2440.0,1110,0
121854,617,748,3828,1446.0,626,0
115254,539,1395,4534,5535.0,725,2
115254,539,1395,4534,5535.0,725,0
115254,539,1395,4534,5535.0,725,2
115254,539,1395,4534,5535.0,725,2
115254,539,1395,4534,5535.0,725,0
115254,539,1395,4534,5535.0,725,2
343006,517,1255,1653,1345.0,1012,0
343006,517,1255,1653,1345.0,1012,0
343006,517,1255,1653,1345.0,1012,0
343006,517,1255,1653,1345.0,1013,0
343006,517,1255,1653,1345.0,1013,0
343006,517,1255,1653,1345.0,1013,0
343006,517,1255,1653,1345.0,1013,2
343006,517,1255,1653,1345.0,1013,0
398263,638,812,4547,623.0,1004,0
223264,521,612,3984,7610.0,1111,0
252859,488,1271,1225,6987.0,602,0
252859,488,1271,1225,6987.0,602,0
265931,617,748,3828,1446.0,1012,3
265931,617,748,3828,1446.0,1012,0
199183,525,1095,830,6866.0,1030,0
105509,598,1095,2101,1191.0,1005,0
276086,567,662,2378,7536.0,612,0
263002,592,1505,606,376.0,622,0
263002,628,737,1234,2103.0,607,0
215251,626,1577,3659,3103.0,1106,0
207122,539,1395,4534,5535.0,725,0
285222,482,1656,1274,5235.0,605,0
212814,517,1255,1653,1345.0,726,0
71956,622,218,4703,2350.0,1102,0
371660,568,683,270,397.0,1111,2
371660,568,683,270,397.0,1111,0
371660,568,683,270,397.0,1111,0
163341,493,1517,3741,4359.0,705,0
163341,493,1517,3741,4359.0,705,0
163341,493,1517,3741,4359.0,705,0
163341,493,1517,3741,4359.0,705,2
163341,493,1517,3741,4359.0,705,2
412052,483,351,840,2668.0,924,0
280486,617,748,3828,1446.0,626,0
62765,611,177,1512,1580.0,1010,0
112226,517,1255,1653,1345.0,1111,2
112226,517,1255,1653,1345.0,1111,0
112226,517,1255,1653,1345.0,1111,0
408723,517,1255,1653,1345.0,913,0
75847,496,267,2115,6973.0,1006,0
172127,528,407,1595,5800.0,625,0
172127,528,407,1595,5800.0,625,0
172127,528,407,1595,5800.0,625,0
172127,528,407,1595,5800.0,626,0
172127,528,407,1595,5800.0,626,0
291892,524,184,4602,459.0,1108,0
338752,617,748,3828,1446.0,1111,0
326569,521,612,3984,7610.0,1107,3
326569,521,612,3984,7610.0,1108,0
326569,521,612,3984,7610.0,1108,0
358796,481,1331,318,4275.0,1111,0
87468,610,351,1986,2158.0,1111,0
87468,617,748,3828,1446.0,1111,2
87468,617,748,3828,1446.0,1111,0
145184,568,683,270,397.0,1110,0
136092,617,748,3828,1446.0,626,0
156806,524,184,4602,459.0,1103,0
156806,524,184,4602,459.0,1103,0
156806,524,184,4602,459.0,1103,3
350358,630,1075,2560,2116.0,1103,0
323146,511,662,2400,5098.0,524,0
55492,622,218,4703,2350.0,722,0
103989,521,612,3984,7610.0,1008,0
372536,621,1553,4173,5376.0,1014,0
321134,496,267,2115,6973.0,1030,0
12294,567,662,2378,7536.0,522,0
197189,493,1517,3741,4359.0,604,2
197189,493,1517,3741,4359.0,604,0
197189,493,1517,3741,4359.0,604,0
92159,481,1331,318,4275.0,1108,0
196268,600,1458,4107,2743.0,1111,0
196268,600,1458,4107,2743.0,1111,0
68836,524,184,4602,459.0,1020,0
407114,504,1213,2264,3275.0,1024,0
359035,612,833,1923,4184.0,1104,0
359035,612,833,1923,4184.0,1104,0
359035,612,833,1923,4184.0,1104,0
359035,612,833,1923,4184.0,701,0
359035,612,833,1923,4184.0,701,2
359035,612,833,1923,4184.0,701,0
359035,612,833,1923,4184.0,701,0
359035,612,833,1923,4184.0,630,0
359035,612,833,1923,4184.0,630,3
359035,612,833,1923,4184.0,630,0
359035,612,833,1923,4184.0,708,0
359035,612,833,1923,4184.0,625,0
359035,612,833,1923,4184.0,625,2
359035,612,833,1923,4184.0,625,0
359035,612,833,1923,4184.0,625,0
359035,612,833,1923,4184.0,1109,0
151592,517,1255,1653,1345.0,618,0
151592,517,1255,1653,1345.0,618,0
151592,517,1255,1653,1345.0,618,2
331643,545,1141,1877,5272.0,1110,0
188321,591,369,71,2462.0,1111,0
258383,506,177,1480,7069.0,627,0
370858,483,351,840,2668.0,626,0
195354,520,451,4826,7552.0,828,0
195354,520,451,4826,7552.0,828,2
301255,640,612,2246,394.0,919,0
80703,591,369,71,2462.0,1111,2
80703,591,369,71,2462.0,1111,0
80703,591,369,71,2462.0,1111,0
80703,591,369,71,2462.0,1111,0
80703,591,369,71,2462.0,1111,0
80703,591,369,71,2462.0,1111,0
244948,568,683,270,397.0,1111,0
209092,568,683,270,397.0,1111,0
209092,568,683,270,397.0,1111,0
209092,568,683,270,397.0,1111,0
209092,568,683,270,397.0,1111,0
209092,568,683,270,397.0,1111,0
209092,568,683,270,397.0,1111,2
209092,568,683,270,397.0,1111,0
284797,525,1095,830,6866.0,1103,0
394330,587,737,1699,5097.0,1104,0
13894,567,662,2378,7536.0,615,0
120443,521,612,3984,7610.0,1111,0
175537,584,611,4674,6489.0,1105,0
191495,548,1216,2792,2431.0,531,0
407346,591,369,71,2462.0,1110,0
407346,591,369,71,2462.0,1110,0
407346,591,369,71,2462.0,1110,0
228985,520,451,4826,7552.0,603,0
228985,520,451,4826,7552.0,603,0
257063,568,683,270,397.0,1111,0
34291,617,748,3828,1446.0,1109,0
235247,591,369,71,2462.0,1111,0
342367,517,1255,1653,1345.0,603,0
17957,493,1517,3741,4359.0,830,0
616,598,1095,2101,1191.0,1011,0
55868,567,662,2378,7536.0,528,0
55868,567,662,2378,7536.0,523,0
55868,567,662,2378,7536.0,523,3
55868,567,662,2378,7536.0,708,0
266501,629,308,3058,6220.0,1026,0
378025,517,1255,1653,1345.0,825,0
378025,517,1255,1653,1345.0,825,0
378025,517,1255,1653,1345.0,825,2
414046,548,1216,2792,2431.0,630,3
314343,591,369,71,2462.0,1023,0
314343,591,369,71,2462.0,1110,0
314343,591,369,71,2462.0,1110,0
314343,591,369,71,2462.0,1110,0
207944,529,117,415,4292.0,1111,0
226918,517,1255,1653,1345.0,824,3
121151,521,612,3984,7610.0,1105,0
299974,588,1188,623,7047.0,1105,0
181578,611,177,1512,1580.0,1109,0
56081,524,184,4602,459.0,1105,0
56081,524,184,4602,459.0,1111,2
56081,524,184,4602,459.0,1111,0
56081,524,184,4602,459.0,1110,0
183753,493,1517,3741,4359.0,909,0
183753,493,1517,3741,4359.0,909,0
183753,493,1517,3741,4359.0,909,0
183753,493,1517,3741,4359.0,909,0
183753,493,1517,3741,4359.0,909,2
183753,493,1517,3741,4359.0,909,2
183753,493,1517,3741,4359.0,909,0
183753,493,1517,3741,4359.0,909,0
183753,493,1517,3741,4359.0,909,0
183753,493,1517,3741,4359.0,909,0
183753,493,1517,3741,4359.0,909,0
183753,493,1517,3741,4359.0,907,0
325398,521,612,3984,7610.0,1111,0
325398,521,612,3984,7610.0,1111,2
190116,621,1553,4173,5376.0,1018,0
383564,558,662,1835,1374.0,1010,0
250791,568,683,270,397.0,1110,0
26051,545,1141,1877,5272.0,1111,0
58417,527,1208,836,8243.0,1110,0
39432,567,662,2378,7536.0,601,0
307362,615,595,2696,6239.0,918,0
307362,615,595,2696,6239.0,918,2
307362,615,595,2696,6239.0,918,0
307362,615,595,2696,6239.0,918,0
311749,524,184,4602,459.0,1111,0
237451,611,177,1512,1580.0,911,0
237451,611,177,1512,1580.0,911,0
242447,629,308,3058,6220.0,1102,0
79924,574,407,3556,1236.0,1017,0
173288,520,451,4826,7552.0,613,0
173288,520,451,4826,7552.0,613,0
306796,628,737,1234,2103.0,527,0
312632,506,177,1480,7069.0,626,0
126837,640,612,2246,394.0,1110,0
246085,481,1331,318,4275.0,1008,0
246085,481,1331,318,4275.0,1008,0
125485,617,748,3828,1446.0,1007,0
125485,617,748,3828,1446.0,1110,0
218919,605,252,3544,977.0,1110,0
218919,605,252,3544,977.0,1110,0
283039,496,267,2115,6973.0,1028,0
244674,598,1095,2101,1191.0,1009,0
43592,617,748,3828,1446.0,1104,3
43592,617,748,3828,1446.0,1104,0
141977,481,1331,318,4275.0,1008,0
62691,628,737,1234,2103.0,527,0
386512,517,1255,1653,1345.0,629,0
189759,617,748,3828,1446.0,623,0
97520,568,683,270,397.0,1106,0
97520,517,1255,1653,1345.0,1108,0
267752,493,1517,3741,4359.0,531,0
396496,481,1331,318,4275.0,1013,0
330162,496,267,2115,6973.0,1110,0
330162,496,267,2115,6973.0,1110,0
363534,574,407,3556,1236.0,1020,0
168461,628,737,1234,2103.0,529,0
227169,481,1331,318,4275.0,1111,0
